timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1647963105818,94,https://blazedemo.com/-1,200,OK,Thread Group 1-15,text,true,,83982,636,22,22,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,48,0,28
1647963105819,85,https://blazedemo.com/-2,200,OK,Thread Group 1-15,text,true,,28981,617,22,22,https://blazedemo.com/assets/bootstrap.min.js,63,0,0
1647963105819,196,https://blazedemo.com/-3,200,OK,Thread Group 1-15,text,true,,39488,619,22,22,https://blazedemo.com/assets/bootstrap-table.js,173,0,75
1647963105819,230,https://blazedemo.com/-4,200,OK,Thread Group 1-15,text,true,,126767,618,22,22,https://blazedemo.com/assets/bootstrap.min.css,163,0,83
1647963105819,143,https://blazedemo.com/-5,200,OK,Thread Group 1-15,text,true,,4067,620,22,22,https://blazedemo.com/assets/bootstrap-table.css,143,0,74
1647963105302,746,Test,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-15,,true,,286513,3704,22,22,null,514,2,74
1647963105699,455,https://blazedemo.com/,200,OK,Thread Group 1-19,text,true,,286513,3704,23,23,https://blazedemo.com/,257,0,66
1647963105699,257,https://blazedemo.com/-0,200,OK,Thread Group 1-19,text,true,,3228,594,23,23,https://blazedemo.com/,257,0,66
1647963105957,76,https://blazedemo.com/-1,200,OK,Thread Group 1-19,text,true,,83982,636,23,23,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,37,0,15
1647963105957,164,https://blazedemo.com/-2,200,OK,Thread Group 1-19,text,true,,28981,617,23,23,https://blazedemo.com/assets/bootstrap.min.js,142,0,62
1647963105957,92,https://blazedemo.com/-3,200,OK,Thread Group 1-19,text,true,,39488,619,23,23,https://blazedemo.com/assets/bootstrap-table.js,80,0,0
1647963105957,197,https://blazedemo.com/-4,200,OK,Thread Group 1-19,text,true,,126767,618,23,23,https://blazedemo.com/assets/bootstrap.min.css,139,0,62
1647963105957,148,https://blazedemo.com/-5,200,OK,Thread Group 1-19,text,true,,4067,620,23,23,https://blazedemo.com/assets/bootstrap-table.css,148,0,78
1647963105698,455,Test,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-19,,true,,286513,3704,23,23,null,257,2,66
1647963105398,797,https://blazedemo.com/,200,OK,Thread Group 1-16,text,true,,286513,3704,23,23,https://blazedemo.com/,597,0,66
1647963105398,597,https://blazedemo.com/-0,200,OK,Thread Group 1-16,text,true,,3228,594,23,23,https://blazedemo.com/,597,0,66
1647963105996,110,https://blazedemo.com/-1,200,OK,Thread Group 1-16,text,true,,83982,636,23,23,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,53,0,21
1647963105996,165,https://blazedemo.com/-2,200,OK,Thread Group 1-16,text,true,,28981,617,23,23,https://blazedemo.com/assets/bootstrap.min.js,148,0,77
1647963105996,105,https://blazedemo.com/-3,200,OK,Thread Group 1-16,text,true,,39488,619,23,23,https://blazedemo.com/assets/bootstrap-table.js,69,0,0
1647963105996,199,https://blazedemo.com/-4,200,OK,Thread Group 1-16,text,true,,126767,618,23,23,https://blazedemo.com/assets/bootstrap.min.css,149,0,76
1647963105997,152,https://blazedemo.com/-5,200,OK,Thread Group 1-16,text,true,,4067,620,23,23,https://blazedemo.com/assets/bootstrap-table.css,151,0,80
1647963105397,797,Test,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-16,,true,,286513,3704,23,23,null,597,2,66
1647963105800,504,https://blazedemo.com/,200,OK,Thread Group 1-20,text,true,,286513,3704,25,25,https://blazedemo.com/,308,0,63
1647963105800,309,https://blazedemo.com/-0,200,OK,Thread Group 1-20,text,true,,3228,594,25,25,https://blazedemo.com/,308,0,63
1647963106110,89,https://blazedemo.com/-1,200,OK,Thread Group 1-20,text,true,,83982,636,25,25,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,37,0,16
1647963106110,194,https://blazedemo.com/-2,200,OK,Thread Group 1-20,text,true,,28981,617,25,25,https://blazedemo.com/assets/bootstrap.min.js,155,0,64
1647963106110,169,https://blazedemo.com/-3,200,OK,Thread Group 1-20,text,true,,39488,619,25,25,https://blazedemo.com/assets/bootstrap-table.js,125,0,54
1647963106110,119,https://blazedemo.com/-4,200,OK,Thread Group 1-20,text,true,,126767,618,25,25,https://blazedemo.com/assets/bootstrap.min.css,76,0,0
1647963106110,147,https://blazedemo.com/-5,200,OK,Thread Group 1-20,text,true,,4067,620,25,25,https://blazedemo.com/assets/bootstrap-table.css,146,0,64
1647963105799,504,Test,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-20,,true,,286513,3704,25,25,null,308,2,63
1647963105600,840,https://blazedemo.com/,200,OK,Thread Group 1-18,text,true,,286513,3704,26,26,https://blazedemo.com/,565,0,48
1647963105600,565,https://blazedemo.com/-0,200,OK,Thread Group 1-18,text,true,,3228,594,26,26,https://blazedemo.com/,565,0,48
1647963106166,86,https://blazedemo.com/-1,200,OK,Thread Group 1-18,text,true,,83982,636,26,26,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,48,0,22
1647963106166,130,https://blazedemo.com/-2,200,OK,Thread Group 1-18,text,true,,28981,617,26,26,https://blazedemo.com/assets/bootstrap.min.js,95,0,0
1647963106166,216,https://blazedemo.com/-3,200,OK,Thread Group 1-18,text,true,,39488,619,26,26,https://blazedemo.com/assets/bootstrap-table.js,179,0,88
1647963106166,274,https://blazedemo.com/-4,200,OK,Thread Group 1-18,text,true,,126767,618,26,26,https://blazedemo.com/assets/bootstrap.min.css,196,0,73
1647963106166,196,https://blazedemo.com/-5,200,OK,Thread Group 1-18,text,true,,4067,620,26,26,https://blazedemo.com/assets/bootstrap-table.css,196,0,89
1647963105599,840,Test,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-18,,true,,286513,3704,26,26,null,565,5,48
1647963105902,539,https://blazedemo.com/,200,OK,Thread Group 1-21,text,true,,286513,3704,26,26,https://blazedemo.com/,278,0,53
1647963105902,278,https://blazedemo.com/-0,200,OK,Thread Group 1-21,text,true,,3228,594,26,26,https://blazedemo.com/,278,0,53
1647963106181,129,https://blazedemo.com/-1,200,OK,Thread Group 1-21,text,true,,83982,636,26,26,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,50,0,27
1647963106181,115,https://blazedemo.com/-2,200,OK,Thread Group 1-21,text,true,,28981,617,26,26,https://blazedemo.com/assets/bootstrap.min.js,105,0,0
1647963106181,260,https://blazedemo.com/-3,200,OK,Thread Group 1-21,text,true,,39488,619,26,26,https://blazedemo.com/assets/bootstrap-table.js,201,0,79
1647963106181,256,https://blazedemo.com/-4,200,OK,Thread Group 1-21,text,true,,126767,618,26,26,https://blazedemo.com/assets/bootstrap.min.css,163,0,78
1647963106181,207,https://blazedemo.com/-5,200,OK,Thread Group 1-21,text,true,,4067,620,26,26,https://blazedemo.com/assets/bootstrap-table.css,205,0,80
1647963105901,539,Test,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-21,,true,,286513,3704,26,26,null,278,5,53
1647963105947,590,https://blazedemo.com/reserve.php,200,OK,Thread Group 1-5,text,true,,6714,4497,27,27,https://blazedemo.com/reserve.php,513,0,0
1647963105947,515,https://blazedemo.com/reserve.php-0,200,OK,Thread Group 1-5,text,true,,5795,709,27,27,https://blazedemo.com/reserve.php,513,0,0
1647963106462,16,https://blazedemo.com/reserve.php-1,304,Not Modified,Thread Group 1-5,,true,,215,742,27,27,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,0
1647963106462,75,https://blazedemo.com/reserve.php-2,304,Not Modified,Thread Group 1-5,,true,,176,760,27,27,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1647963106462,70,https://blazedemo.com/reserve.php-3,304,Not Modified,Thread Group 1-5,,true,,176,762,27,27,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1647963106462,72,https://blazedemo.com/reserve.php-4,304,Not Modified,Thread Group 1-5,,true,,177,762,27,27,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1647963106462,73,https://blazedemo.com/reserve.php-5,304,Not Modified,Thread Group 1-5,,true,,175,762,27,27,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
