timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1647958048967,259,HTTP Request,200,OK,Users 1-66,text,true,,120069,118,29,29,https://www.concordia.ca/,118,0,86
1647958048973,264,HTTP Request,200,OK,Users 1-72,text,true,,120085,118,28,28,https://www.concordia.ca/,111,0,73
1647958048954,284,HTTP Request,200,OK,Users 1-70,text,true,,120085,118,28,28,https://www.concordia.ca/,136,0,72
1647958048967,271,HTTP Request,200,OK,Users 1-71,text,true,,120069,118,26,26,https://www.concordia.ca/,125,0,88
1647958048993,260,HTTP Request,200,OK,Users 1-74,text,true,,120069,118,27,27,https://www.concordia.ca/,128,0,85
1647958048984,283,HTTP Request,200,OK,Users 1-73,text,true,,120085,118,27,27,https://www.concordia.ca/,133,0,87
1647958049010,260,HTTP Request,200,OK,Users 1-75,text,true,,120085,118,27,27,https://www.concordia.ca/,113,0,72
1647958049017,261,HTTP Request,200,OK,Users 1-76,text,true,,120085,118,25,25,https://www.concordia.ca/,110,0,71
1647958049047,265,HTTP Request,200,OK,Users 1-79,text,true,,120069,118,24,24,https://www.concordia.ca/,110,0,69
1647958049058,271,HTTP Request,200,OK,Users 1-80,text,true,,120069,118,23,23,https://www.concordia.ca/,104,0,59
1647958049053,276,HTTP Request,200,OK,Users 1-78,text,true,,120069,118,23,23,https://www.concordia.ca/,109,0,70
1647958049027,303,HTTP Request,200,OK,Users 1-77,text,true,,120069,118,21,21,https://www.concordia.ca/,126,0,78
1647958049064,276,HTTP Request,200,OK,Users 1-81,text,true,,120085,118,20,20,https://www.concordia.ca/,108,0,66
1647958049088,268,HTTP Request,200,OK,Users 1-83,text,true,,120085,118,19,19,https://www.concordia.ca/,111,0,71
1647958049114,262,HTTP Request,200,OK,Users 1-86,text,true,,120085,118,18,18,https://www.concordia.ca/,109,0,78
1647958049073,303,HTTP Request,200,OK,Users 1-82,text,true,,120085,118,18,18,https://www.concordia.ca/,138,0,66
1647958049094,282,HTTP Request,200,OK,Users 1-84,text,true,,120085,118,18,18,https://www.concordia.ca/,110,0,66
1647958049105,288,HTTP Request,200,OK,Users 1-85,text,true,,120085,118,15,15,https://www.concordia.ca/,120,0,75
1647958049133,263,HTTP Request,200,OK,Users 1-88,text,true,,120085,118,14,14,https://www.concordia.ca/,110,0,66
1647958049124,285,HTTP Request,200,OK,Users 1-87,text,true,,120085,118,13,13,https://www.concordia.ca/,118,0,75
1647958049147,263,HTTP Request,200,OK,Users 1-89,text,true,,120069,118,12,12,https://www.concordia.ca/,109,0,77
1647958049175,253,HTTP Request,200,OK,Users 1-92,text,true,,120069,118,11,11,https://www.concordia.ca/,106,0,71
1647958049154,274,HTTP Request,200,OK,Users 1-90,text,true,,120069,118,11,11,https://www.concordia.ca/,109,0,71
1647958049167,278,HTTP Request,200,OK,Users 1-91,text,true,,120069,118,9,9,https://www.concordia.ca/,105,0,67
1647958049185,267,HTTP Request,200,OK,Users 1-93,text,true,,120069,118,8,8,https://www.concordia.ca/,104,0,62
1647958049224,236,HTTP Request,200,OK,Users 1-97,text,true,,120069,118,7,7,https://www.concordia.ca/,91,0,58
1647958049216,244,HTTP Request,200,OK,Users 1-96,text,true,,120069,118,7,7,https://www.concordia.ca/,92,0,63
1647958049194,266,HTTP Request,200,OK,Users 1-94,text,true,,120069,118,7,7,https://www.concordia.ca/,94,0,66
1647958049206,264,HTTP Request,200,OK,Users 1-95,text,true,,120069,118,4,4,https://www.concordia.ca/,93,0,61
1647958049240,248,HTTP Request,200,OK,Users 1-98,text,true,,120069,118,3,3,https://www.concordia.ca/,97,0,64
1647958049245,249,HTTP Request,200,OK,Users 1-99,text,true,,120069,118,2,2,https://www.concordia.ca/,99,0,64
1647958049256,246,HTTP Request,200,OK,Users 1-100,text,true,,120069,118,1,1,https://www.concordia.ca/,96,0,63
